id,credit_id_crew,department_crew,gender_crew,crew_id,job_crew,name_crew,profile_path_crew
84038,56805d2a9251417ddd00e3bc,Production,0,1543148,Unit Production Manager,Roger Gaillard,/6cfFvuXDO7OCFELS1muxZFbI8Jw.jpg
10310,56acd29b9251417e14006447,Art,2,21997,Production Design,Kurt Raab,/wVtzUW8bi4Xmupsjoms369qjIKG.jpg
49051,52fe4784c3a36847f813a019,Production,0,1016176,Casting,Amy Hubbard,/u4hp7Yes0B45LvZjas5Kf8ZZaNU.jpg
43266,52fe463ac3a36847f80f36e9,Art,2,8506,Art Direction,Richard Day,/vzJieFC4Dk7VnKUMIXguf0jNbbf.jpg
16005,553e39ba9251416874007724,Production,2,16304,Producer,Brian Koppelman,/qY8ExnRPlwe2mUw86orpyhmuROM.jpg
142770,52fe4aeb9251416c750f27b7,Writing,0,1117900,Writer,Aleksandr Galich,/jRzNexh9EpuRhH4nMkHXYqCeXny.jpg
10804,52fe43ba9251416c7501bd8b,Writing,2,66884,Novel,Emlyn Williams,/d4FsEe87cEY1AQAeedVmSU7SarO.jpg
49050,5943d1c4c3a3686beb023599,Writing,2,19707,Original Story,Charles Band,/ulNdloEQNPhKrFOloAwW2R3m6DU.jpg
12715,52fe45199251416c7504bbdf,Production,2,33008,Producer,Menahem Golan,/qGtHMLd4E7tRyw75H4lWTRelW7B.jpg
85052,58447240c3a3683e1600c5bb,Writing,2,1264504,Screenplay,Sajid,/oN421jlsB9C8MTkWxEsk3NT48ME.jpg
11460,52fe44449251416c7502eb9f,Production,1,35581,Producer,Marianne Maddalena,/bBMwURi3NuQsK4pSMq6tU2RwRT9.jpg
324668,583c33dac3a3687bac00ba2d,Production,1,6410,Casting,Francine Maisler,/7kOKhRSuwDXqyd2Dm2xdWdi18lQ.jpg
11246,59898d0fc3a368752600f6a4,Costume & Make-Up,2,62824,Makeup Effects Designer,Gary J. Tunnicliffe,/myqqCxYqCNMjbolTX73IwYUQYXX.jpg
61525,52fe4656c3a368484e08b2cb,Writing,2,131406,Screenplay,Charley Rogers,/ovzxz7anu5OLLmq2ilmBZHJS2QD.jpg
121230,534a687dc3a3682dfe0013e6,Costume & Make-Up,1,4350,Costume Design,Edith Head,/63ZeXQOh26sGa8nTbYWntieyWrz.jpg
24554,52fe449bc3a368484e02c6cd,Production,1,19548,Casting,Susan Blu,/gxED4fq2nOzHCvMUBoxEmj9Ylg6.jpg
382474,56be9ec59251417344005867,Writing,0,1236869,Writer,Michael Koman,/sdJ8qWHChJGuCb77sawiEzsrdTq.jpg
24789,5763eb8e9251412986000229,Writing,2,19707,Idea,Charles Band,/ulNdloEQNPhKrFOloAwW2R3m6DU.jpg
121602,52fe4a68c3a368484e151923,Directing,2,96631,Director,Hur Jin-Ho  ,/m9WMmnjLEaHbHa7oERD415Ot4Vx.jpg
331588,572b3c4e9251416b24000363,Production,1,2952,Casting,Avy Kaufman,/yQPGktsmkKkhkOQAUlmYlxHJOiJ.jpg
14239,52fe45dd9251416c75065187,Directing,2,16384,Director,Ralph Bakshi,/lxFqcUY1bfYr2AXYiMhRxpmxBLt.jpg
2528,52fe435cc3a36847f804e9cf,Production,2,1134,Producer,Marin Karmitz,/t9KgqeBerwxwnSkvkvlapJ8gcSS.jpg
339846,591253369251414e8504a910,Art,2,1813650,Set Decoration,Ben Clerveaux,/4qf9oQdeYABcHtSIS6jxvXuANfl.jpg
72105,52fe4858c3a368484e0f4507,Writing,2,52139,Story,Seth MacFarlane,/v4c6JhGYpjMRBwf95gtPxBnElNu.jpg
23168,52fe4461c3a368484e01fb03,Production,0,54211,Executive Producer,Thomas Tull,/5UG4FK7rsmhzJDYxpU28acqfxtu.jpg
430413,5853f42792514175ad023add,Directing,2,23430,Director,Timur Bekmambetov,/7XQsDvrshgbFYvQN0KgUmI691uF.jpg
24831,52fe44acc3a368484e03060b,Directing,2,4600,Director,Joe Dante,/6tXq6DyArD72Nus1PBdxuksIgXo.jpg
410718,58186ffac3a36838790037d8,Sound,0,3186,Original Music Composer,Trent Reznor,/aVecBZuztMlT4WXUcZuiXZE41BS.jpg
29122,5481fd3fc3a36829a7006882,Sound,2,947,Music,Hans Zimmer,/7IjJpvGtCfY0DsritmfCh2iX9I4.jpg
143946,565f979c925141790c000a21,Writing,0,1530374,Writer,Zenzô Matsuyama,/gfVOroFbTRYR9A1eXmpGDrxjTwT.jpg
22871,52fe4453c3a368484e01cb2f,Production,2,29098,Producer,Jerry Wald,/f1eGCdVgtKLU9DYcwquzxWhZ86.jpg
18976,52fe47af9251416c750a2117,Writing,2,25778,Writer,Robert Cochran,/ntTUP3N9bVUuviNOVCkcvZcNIjA.jpg
13700,5891ca5ec3a3686b0a0015cd,Sound,2,15813,Songs,Alan Menken,/oB6at40BmYJxpRMIkCdk4lk5fJT.jpg
77084,564f23f09251414afd00391d,Production,1,67702,Casting,Lina Todd,/d4BTPVOh4Vj2Rhc7dHiYrF4BxDp.jpg
25196,56178c1b9251412af20021a4,Editing,2,35176,Editor,Jeffrey Ford,/jcnSoKsJj7131oScRDmg8HMhK77.jpg
20623,52fe43efc3a368484e006e7b,Directing,2,92693,Director,Madhur Bhandarkar,/okNkdIul270FfreWd8iyNvrRZH.jpg
216539,5358e1c60e0a260691008c4f,Directing,2,76021,Director,Griff Furst,/rRAtuKLOq27DFZ0MWu6FCVbbhS8.jpg
33018,577d28459251415da40006a9,Production,2,120493,Producer,Pete Walker,/pfVdvLJAND97Sc7lRPMs8s9xTUd.jpg
77010,52fe4957c3a368484e1267bd,Writing,2,88820,Writer,Jean Rollin,/odV8f23LdkRqYzxKMWBEEMddYZ.jpg
336199,56f3adb1c3a3682fd8002383,Writing,2,54296,Screenplay,Samuel Benchetrit,/zjts9pksHOzbpca9WD4lwmMUzXi.jpg
2110,52fe4337c3a36847f804301f,Sound,0,996,Original Music Composer,Eric Serra,/iY45MsVHxI4DLTqk9zKEl3XHRmd.jpg
53766,5676ee4792514179d2006425,Production,2,8636,Producer,Cecil B. DeMille,/kExzR3BaJtqjzondeZ2LXORyXws.jpg
134656,52fe4bdfc3a368484e19cd97,Sound,2,1014694,Original Music Composer,Michael Lira,/fQyKbUASuD3F7kv3pZZR7h8SX0v.jpg
856,52fe4282c3a36847f80249c1,Production,2,12824,Producer,Don Hahn,/aYdUzIkPlyo0ckyY7GDYCY028sQ.jpg
80539,52fe47c79251416c91075647,Writing,0,148359,Story,Vishnuvardhan,/iNG4SXpRXzR7KZwpzVVX527VgQh.jpg
144139,52fe4b269251416c750f9e51,Directing,2,44866,Director,Edwin S. Porter,/a4SNGzbD9Fb8U82vJnSpFRGebbl.jpg
3777,52fe43a4c3a36847f8064229,Directing,2,5026,Director,Akira Kurosawa,/7MTiuRIaAFlYLZMOJDysFNCqhGA.jpg
77166,52fe4960c3a368484e128289,Directing,2,39012,Director,Peter Bogdanovich,/jBmV2Q5htw1TEBABPuCc5BeBn9h.jpg
47088,52fe471ec3a36847f8124505,Directing,2,72206,Director,Robert Pulcini,/nUUPNrIwC6vJNGLwyfhq89yr4T4.jpg
13894,52fe45b09251416c7505f12b,Directing,0,87203,Director,Rob Stewart,/fglVUuPtEmxQYt2gA0QOfMmMw6E.jpg
37056,52fe46259251416c9104ac79,Writing,2,20773,Screenplay,Tim Sullivan,/nUIPyx3sEiltVPu5HOTnPwkx4aY.jpg
37770,59b67030c3a3682aba011930,Writing,2,27433,Screenplay,Paolo Villaggio,/uo8ymggIqWIzCvldrh7fkG4pfV1.jpg
3934,52fe43a7c3a36847f8065145,Sound,2,34263,Original Music Composer,Serge Gainsbourg,/zS8Flip9WGkQNRJlH5AbZ4EQ4Ic.jpg
34513,57653befc3a3681cff000713,Production,2,15903,Executive Producer,George Carlin,/xmSn6p5QVn66UK2ueEJisrUR5Bg.jpg
36835,5534d304c3a3682dc2001bee,Editing,2,30956,Editor,Jesús Franco,/e7HQUKdeaX79ExNIJPrQSsPs4ig.jpg
40863,54389454c3a3680ea800071e,Crew,2,66125,Script,Bey Logan,/8wOSvHZtfITilVyjfNE1A0Rs4HI.jpg
287821,57cbc11dc3a3680a58001353,Writing,0,554095,Writer,Chi Muoi Lo,/mlBxR3PuzUappuaIvKv9ebgOebo.jpg
21430,52fe4418c3a368484e00f39f,Directing,2,39104,Director,Abel Ferrara,/spMsMgsJs8qwhLXgQO9VGNm9Rcn.jpg
10879,52fe43c89251416c7501e097,Directing,2,56106,Director,Charles Shyer,/hnWGd74CbmTcDCFQiJ8SYLazIXW.jpg
10740,52fe43ac9251416c75019ac7,Writing,0,9747,Screenplay,Jean-Claude Carrière,/nlJZcRlzQKo17GuZ2vSMRdag4iV.jpg
355277,57c3e96a92514120e9001372,Directing,2,92015,Director,Lu Chuan,/pbi5QF178EaRlHpRYe07ctNQqBr.jpg
419700,58f24e899251413d80000ac8,Writing,2,19292,Writer,Adam Sandler,/tv9V6QsuZ3bcp4ciUJjwjcc4qAg.jpg
13107,55be2ee39251413e4f004af5,Production,1,3965,Casting,Deborah Aquila,/7OBiqW30sXcW4f2xMds53L4JBN5.jpg
12092,590769d292514169d80320b8,Writing,0,71214,Story,Tom Oreb,/bb7bhHql1cEUZBgvqcp8LviZRkV.jpg
78480,52fe49a2c3a368484e13593d,Writing,2,81437,Screenplay,Philippe Falardeau,/eDSMQDMyG9vjYmlEzIWgWBTiHpx.jpg
74536,52fe48d0c3a368484e10c477,Directing,2,53935,Director,Dito Montiel,/j0ZiIL5HMwQJXqEs3halOPrrrXS.jpg
6473,53539a5fc3a3681d87003f2e,Costume & Make-Up,1,1099544,Costume Design,Oana Paunescu,/oRLZyRn4pZ6goaX95OtQcKQaOGQ.jpg
31219,52fe446a9251416c9100fe77,Directing,2,53333,Director,John Hillcoat,/dysF1m1OGCl22EDSRG87yiw2QPw.jpg
99343,52fe4a319251416c750e0ad7,Directing,2,137427,Director,Denis Villeneuve,/433lXlkdMGXzrpwnKM4Ul1sln15.jpg
354251,55cc0a6ac3a36857080016fa,Directing,2,141962,Director,David Bruckner,/ogcp72B4ry8Rtbj8trpsplHBz7W.jpg
27349,52fe4543c3a368484e0503b1,Directing,2,648,Director,Philip Kaufman,/CSpDV4y47ASNk5cQ17KsSzRDbO.jpg
71456,54822114c3a3685c0e000a48,Directing,2,63709,Director,Craig R. Baxley,/qKxwRBtLLMUBB2QGee3YJ96oCDa.jpg
16538,52fe46d99251416c7508590b,Directing,2,17871,Director,John Hamburg,/sOLaBjtlparS5GWGhI3a8Rx5Qzr.jpg
26703,57e04ff2925141059c005e0e,Costume & Make-Up,2,60261,Makeup Designer,Stan Winston,/bs8iaDGeDg0vHw4GLcT7A2nAJbb.jpg
12404,52fe44dd9251416c75043907,Directing,2,564,Director,Richard Linklater,/wNijRefhQCp0BkNqM5qhhdazDgx.jpg
249070,57f2826c9251410c340007a1,Sound,2,7229,Original Music Composer,Marco Beltrami,/tTBQHKWVieP5ARRfJRMkbnLTW6C.jpg
85689,52fe49559251416c910a9f27,Directing,2,114337,Director,George Fitzmaurice,/8RNRlp2qTONhFlqGRrtU7Hol1MY.jpg
6081,52fe443cc3a36847f808a2e5,Sound,2,1938,Music,Henry Mancini,/1MxXchHmzEu3IZFEtp95vm093MX.jpg
321191,54c615b79251412fdb003113,Directing,2,75913,Director,Ha Jung-woo,/AuN7czIq0aGmIcTqXR4V7ll2R4B.jpg
22020,554015fbc3a3681da300030a,Camera,2,1060,Director of Photography,Dean Cundey,/xunb0FZLZLhca2F5OJcKzV1mjR0.jpg
152,52fe421fc3a36847f8005a59,Production,2,1745,Producer,Gene Roddenberry,/9WMyiCTdtBEdx1JUCavoFiDl7wd.jpg
2268,52fe4348c3a36847f8048685,Production,2,3289,Executive Producer,Paul Weitz,/u6VYkIxricoJ31MkmljXs2ZCSFQ.jpg
37712,52fe46669251416c91053405,Writing,2,57302,Screenplay,Kazunori Ito,/gHLjymYpgHONtxLleogmxt5EVj7.jpg
13465,565a14bc92514161c1000c92,Visual Effects,0,109453,Animation,Ward Kimball,/vWJedE2eQW8bQdzG9wggipQvG4V.jpg
9486,52fe44fdc3a36847f80b6447,Production,2,2238,Producer,Eric Fellner,/DiDxNhIfVPn9bRdOumhK0LgCYT.jpg
10479,52fe43789251416c750118f9,Production,2,2997,Producer,Scott Rudin,/zR8sdlGblto6dneAr2mckTowwEl.jpg
79474,52fe49d4c3a368484e142419,Writing,2,260050,Screenplay,David Menkes,/l1A084aEevlg7OB2iLZUnfshIzu.jpg
14578,52fe46039251416c7506a1b7,Writing,2,77076,Author,Michael Corrente,/5ZZRgK9fonWGJt3rfeidwgCTkDd.jpg
13481,55d5f657c3a3685070004c90,Editing,2,43913,Editor,Chiang Hsing-Lung,/4rJVpsyq1UA2JoMQDdvGSbvzxMh.jpg
5071,52fe43f2c3a36847f8079eb5,Writing,2,41040,Screenplay,Tony Gatlif,/9PauhLEgMP35rHnCaqw9Q18DVWR.jpg
2757,52fe436ac3a36847f8052977,Directing,2,5953,Director,Spike Jonze,/1gsdqWauZctl7h65N1wg4IKNmhl.jpg
1677,56781e99c3a3681685009347,Camera,2,3561,Director of Photography,Pawel Edelman,/siaYFlq36sl3jtlU8ZNcYsv6dFm.jpg
109463,52fe4ab9c3a36847f81de31f,Writing,2,67054,Novel,H.P. Lovecraft,/yV6ZvyxMaghmmeaf97ZlLCLCpSt.jpg
150897,52fe4aef9251416c910ca7b3,Writing,2,40506,Screenplay,Ulrich Seidl,/kXCopAgsprzVaunIOOT4Nvt890f.jpg
395834,599d6395c3a36827f001b9e8,Sound,2,39516,Original Music Composer,Nick Cave,/eT6SdgCULCQ0WHV9p1TfVdLVW0x.jpg
180794,5603d34cc3a368552b00495f,Production,1,63784,Casting,Candice Elzinga,/r03Ef6Pc7uwos4Vsg4faajV3Dlq.jpg
167161,52fe4cabc3a36847f823989d,Production,2,1884,Executive Producer,Steven Soderbergh,/dxdMRsAosaGlMRd7EMmm9lrXXsW.jpg
27942,53b1873ac3a3682ef1006523,Writing,0,99280,Writer,Mark Zakharov,/2VLmFVZHyU7x9x3AhXFOXdbIuLr.jpg
13761,54fe1dc09251410e4e00018f,Directing,2,69416,Director,Bradley Raymond,/jU7NyWtjGUh3YJSGOjHseTSSOou.jpg
246080,52fe4f0fc3a36847f82ba897,Production,2,17350,Producer,Kevin Macdonald,/k46Er5HaZ8FqbNEpBXf9FlnxxOX.jpg
53853,53f66adec3a36833f700446f,Art,2,9062,Art Direction,Cedric Gibbons,/w8tc9iVH87Iu1KKFDZ9B99NhnBc.jpg
14626,52fe46099251416c7506af15,Directing,1,9888,Director,Claire Denis,/bifT0inBvrNxLbLslWdgAfsajuF.jpg
9297,55469f70c3a3680ce80074c7,Production,2,24,Executive Producer,Robert Zemeckis,/isCuZ9PWIOyXzdf3ihodXzjIumL.jpg
19996,58aef45a9251410b540079a8,Writing,0,85414,Writer,Hugh Daly,/lNp0J8OVq3LnxnpBgGfckXRuHkI.jpg
416477,59b2f810c3a368244304a3e0,Art,2,1196437,Art Direction,Andy Eklund,/t8ZnA3lD0P1rhGOboz4ZTB5vJH3.jpg
46924,52fe4716c3a36847f8122969,Costume & Make-Up,0,9027,Costume Design,Sandy Powell,/6J0JwsWmFv3vKEguRTV71aK5J.jpg
1597,557313ddc3a36838d3004484,Production,2,380,Producer,Robert De Niro,/lvTSwUcvJRLAJ2FB5qFaukel516.jpg
260584,532de1e39251413a72001d63,Writing,0,1111244,Writer,Iskra Babich,/mwIn48Eyk69WgyswW3QD1sf6sC1.jpg
53035,52fe484fc3a36847f8160fe9,Directing,0,88825,Director,Matthew Galkin,/myf5KJBZw6ZMCEAmyTKWDZ2QWZN.jpg
10765,52fe43b39251416c7501abab,Sound,2,10494,Original Music Composer,Bill Conti,/cR6H9EFVkeGP0TnoX9RPNBB6hSN.jpg
12647,52fe450e9251416c7504a339,Sound,2,4140,Original Music Composer,Mark Isham,/juP82LbS9chU3VXgelb7CICBN2Q.jpg
55562,56fb9561c3a36808c2001daa,Directing,2,259505,Assistant Director,Milan Šteindler,/30o1YzrpMnS1yKtNwMkcMXYloD3.jpg
10843,52fe43c09251416c7501cc3d,Editing,1,3661,Editor,Thelma Schoonmaker,/mGhfN5gVg9U3iitLcCM3l4Bix4o.jpg
2789,594690959251413ff4029dc6,Visual Effects,2,1410580,Pre-Visualization Supervisor,Alexander Vegh,/l3KnGQXLV9EPkO54To0BmKdnIa8.jpg
1376,52fe42f1c3a36847f802ea43,Directing,2,15488,Director,Ken Loach,/jMMjA5IeYFueu9P9FGBYH0kqYRO.jpg
9827,52fe4535c3a36847f80c2289,Production,2,1307,Producer,Bob Weinstein,/hheuMcH8MnFGmatPvhdLUNnSOwm.jpg
52520,52fe4830c3a36847f815bd63,Writing,2,3950,Story,Len Wiseman,/8YblO53JkrcfiZ4I2uy8yGimLxn.jpg
32556,52fe44d89251416c9101ece3,Writing,2,27590,Writer,Chris Spencer,/YKLFR5dQzNOXCXikByhTRRvqkW.jpg
107828,52fe4a88c3a36847f81d386d,Writing,2,70675,Writer,Ni Kuang,/41TVqxyNekPr2HQR4IhUuIXhPzZ.jpg
28384,52fe4591c3a368484e062c0d,Production,2,6994,Executive Producer,Jack Rollins,/4zEeD2lPss6tFhgGzMIdoc68VDa.jpg
144111,572653159251417744003a52,Sound,2,8503,Original Music Composer,Alfred Newman,/498k6KmplSJPvWzAecS7eUnaBNg.jpg
45267,52fe46b9c3a36847f810eb4f,Directing,2,12329,Director,Vittorio De Sica,/pbgQNb5bRKANI7gJ8etE5kp0bTj.jpg
5646,52fe4415c3a36847f808138f,Editing,0,4590,Editor,Russ Meyer,/4w6izR5bsjPNTQufl69K7qodcIb.jpg
266647,535a8d47c3a36830b9000143,Writing,2,131947,Screenplay,Jason Fuchs,/3N0WVhp5knzY6QaNKgDc2X54E1E.jpg
40807,52fe45a4c3a36847f80d268f,Production,2,54734,Producer,Evan Goldberg,/gtTTJrNtgCHHyjgLlmb9NWlZav1.jpg
343795,55ad81b792514172ef0076f5,Directing,2,41887,Director,Michael Polish,/Ar5xyhNq9dT4LBwhW0hekutRyuC.jpg
180954,55bda1b7c3a36838b0003e7e,Production,2,67,Producer,Erich Pommer,/oClAs4W1TRc2jtYCU4CdtXlEhPZ.jpg
16411,55324fa592514140b5000c4c,Camera,0,65994,Director of Photography,Andrew Lau,/7jPFuUNPJp09XKPRBjudYy6TIRx.jpg
325385,54df0b80c3a36854460025a8,Directing,0,55119,Director,Alejandro Jodorowsky,/uq1sjIIPxKZnXwDcfi3cZojJ9XE.jpg
417056,57e1b25b925141150f0018d4,Directing,0,1371878,Director,Miles Doleac,/rGR6abaAOu4I66ySGOxrb0y5eTa.jpg
376453,56962cb69251413f73002d3a,Directing,0,1144092,Director,Matt Johnson,/7jWAck9K8VA8EO8CCrX9PtBNQZH.jpg
10178,57166184c3a368673d00f7dc,Crew,2,18391,Technical Supervisor,Lee Marvin,/pTIekoTYUcWUUGr52kY7YZdie40.jpg
56177,52fe48f2c3a36847f8181cb3,Directing,0,26265,Director,Lina Wertmüller,/baT0AuD8ZfRlR3R6zNJloBa1n2x.jpg
11707,52fe447d9251416c75036aab,Sound,2,195,Original Music Composer,Lennie Niehaus,/tiGnFqQ4o4m81Y10Roghm4bycvo.jpg
1660,52fe4309c3a36847f8035cb7,Production,2,3524,Producer,Marcel Berbert,/ktxkk99X4Yj3uTKCEkkVRhWTPSo.jpg
63287,52fe46a3c3a368484e09bb0d,Writing,1,15309,Writer,Lori Petty,/u2D3zteSlOj4zLp7jBcGqQVBsR1.jpg
10615,52fe43949251416c75015f85,Production,2,2632,Producer,Chris Rock,/5JCYKerIL0SdiqygtLUpG9Sw37P.jpg
18410,58fa7f38c3a36879db002354,Art,2,596,Production Design,Lawrence G. Paull,/kvhIAnrrVdOdAwQ3ps1KkOTyW77.jpg
37176,52fe462f9251416c9104c0f5,Directing,2,143725,Director,Mikhail Kozakov,/1dxQjA09IgzP9f2KoUMWJxuAi6c.jpg
398924,598f5869925141674c016e6e,Writing,2,25735,Adaptation,Christian Duguay,/dz0da6lHPAzAFTZMR0LvsGUr8cd.jpg
151141,52fe4af99251416c910cbaf1,Directing,0,1131434,Director,Richard Brander,/wRKd8LhKxf7W58sdPXvKtyiVWfm.jpg
115706,52fe4b77c3a36847f8205087,Directing,2,30833,Director,William Beaudine,/krWEsV2QBljRm98l2DxtkCPHxjI.jpg
9473,5522f7199251417be2005be7,Writing,2,34518,Writer,Matt Stone,/fENM2HlxKgMe81OTTgert1Q55pj.jpg
16232,5626a09b9251410590000096,Editing,2,1264,Editor,Bill Pankow,/3cX0GVPg9YnqRFKFoZ5Xa7fjSX5.jpg
29882,572654fac3a368305a0055d6,Sound,2,8503,Original Music Composer,Alfred Newman,/498k6KmplSJPvWzAecS7eUnaBNg.jpg
16687,595c114f92514121f004315d,Production,2,116906,Producer,John Shum Kin-Fun,/v4G13KqlLS97LbEQXD2nF5h6p5D.jpg
25625,52fe44d2c3a368484e038db5,Writing,2,10367,Screenplay,John Waters,/3qDSp0LlJ1Q2y802OyJcHVARsbZ.jpg
36668,538d81d80e0a266715005e4d,Production,2,7626,Producer,Avi Arad,/kIG4HF5LSywU0ZdDheDaEsxxohu.jpg
20927,52fe4403c3a368484e00aa93,Camera,0,91042,Helicopter Camera,Al Cerullo,/szDkSiUOtHf9xEf0ZIIl30KoQTo.jpg
29924,52fe4604c3a368484e07c16d,Writing,2,2088,Writer,Jules Verne,/cFBorm2GCm2UKHQjg0IlRPnI8wh.jpg
320588,54c1c128c3a3687c4000ce2e,Writing,2,22215,Writer,Michael Showalter,/jV11KkwYNnOjrEONhK2on82Lm24.jpg
277546,568cf0b8c3a3680e0100ad2c,Production,1,4023,Casting,Suzanne Smith,/fASNhfD4Tmw6KPW0LoPUycIFxEL.jpg
59201,52fe4985c3a36847f819ea79,Directing,0,18669,Director,J. Lee Thompson,/cVHgJwHOh4j7q1tn3vQEcopblrJ.jpg
6466,5757f463925141306d000ff3,Writing,2,5140,Writer,Wes Craven,/vffssPtgNn2ZwoMfLCCDJAxlXGI.jpg
369697,58b05ff69251411a7100f7b4,Production,1,66263,Producer,Miranda Bailey,/xk0jNeFK8oF3mlyEK07VvRBD8x3.jpg
56937,52fe491cc3a36847f818988f,Writing,2,77966,Writer,Lars Gudmestad,/5FLqK2Dmy8YC1RxU9PJYDSRDq3x.jpg
388399,587cb2429251413ecb018823,Costume & Make-Up,0,107372,Makeup Department Head,Howard Berger,/fz0Z8ia0Iaq4SS6NfVAcFIAeU2F.jpg
213443,56d7d234c3a36870ac00930d,Sound,2,27969,Sound,Douglas Shearer,/3kH8o524WTYSGBLcCx9v9ERP9sj.jpg
55152,557f1ec59251410a350026fa,Production,2,82505,Producer,Gordon Hessler,/wy86My4mKQPPGhjZ7JD7456Wvam.jpg
13465,57327310c3a368695300049c,Visual Effects,0,109453,Animation Director,Ward Kimball,/vWJedE2eQW8bQdzG9wggipQvG4V.jpg
68445,52fe4793c3a368484e0ce7d5,Writing,0,6759,Screenplay,Friðrik Þór Friðriksson,/nNxTNTII7kwHfcvykLvV0EzekVq.jpg
12166,59b647479251417cbc00f6dc,Sound,1,89839,Music,Yuki Kajiura,/jlV2VICAWu6TOeZvJN9awTvGjgc.jpg
238407,52fe4e7cc3a36847f8293465,Crew,0,20715,Cinematography,Alexis Zabe,/xrZBvEo8sME4TOO2xAkM1SHygiF.jpg
209406,52fe4d64c3a368484e1e6c31,Directing,2,34682,Director,Jeremiah S. Chechik,/avEcJTGsWFEzxpSOutwhkP3adQ8.jpg
11058,52fe43ed9251416c75023573,Sound,2,6041,Original Music Composer,Brian Tyler,/22QWiNJj03amY6GT1QPUs7dbdcB.jpg
307479,54abfc169251414d6300923b,Production,1,545330,Producer,April Mullen,/kkpPBHkeKEa0CXsUEP11hOh6htk.jpg
24936,53bbde61c3a368661a002128,Writing,2,101444,Writer,Scott McGehee,/yEXNO9FHYshsXOM2QRJNN8Xv7zm.jpg
326094,5691c9c0c3a3684d080007db,Production,1,2862,Producer,Christine Vachon,/fCSCpC4pxQ7xW6nNJt5klv2cowM.jpg
84062,52fe48d59251416c91099be3,Directing,2,32175,Director,William Witney,/5VOLSc8My7Thp1tbfCjYUa7gQSJ.jpg
283708,563936c1c3a3681b4b01e289,Sound,2,39516,Music,Nick Cave,/eT6SdgCULCQ0WHV9p1TfVdLVW0x.jpg
2587,52fe435ec3a36847f804f1a3,Writing,0,26265,Screenplay,Lina Wertmüller,/baT0AuD8ZfRlR3R6zNJloBa1n2x.jpg
198312,52fe4d799251416c911174e5,Directing,2,7501,Director,Ronald Neame,/6ET8GlWzxTkQu5sEH24I0UZ6IrG.jpg
55107,52fe48bbc3a36847f81768bd,Writing,2,3780,Novel,Alberto Moravia,/eEDRQhp7A6J4AMJUIlJcxLOVg1g.jpg
34647,52fe45719251416c910327d3,Sound,0,14598,Music,Thomas Bangalter,/9heWlg5KjGeouaMBTQGpDe7ekBg.jpg
12289,52fe44da9251416c75043273,Production,2,11401,Producer,John Woo,/9Zab9ULt4tk50dzCqyCswbtlT3E.jpg
10198,572b426a9251416b2400042d,Crew,0,115755,Supervising Animator,Mark Henn,/vMQ65QSAUskSbCLAgbShWZsaT4X.jpg
72074,532ec04f9251413a7b003228,Camera,2,232804,Director of Photography,Mark Lee Ping-Bing,/onbu25VDFwNshSdrgqQtFKA2XSb.jpg
39853,52fe47369251416c9106dbe9,Writing,2,13594,Story,Joseph Barbera,/A8Lorvx5HirKefQWmhftWGO5VI4.jpg
78527,52fe49a5c3a368484e1362e9,Directing,2,16294,Director,Jonathan Demme,/17dEjoWccPf9NDm43XP44vhSTEd.jpg
98,52fe4217c3a36847f8003469,Costume & Make-Up,1,946,Costume Design,Janty Yates,/ixu9JLzHeHV8QrGXldMe4nxJ1ON.jpg
1845,52fe431ac3a36847f803a56d,Editing,1,1146,Editor,Julie Delpy,/4LfbFCLGHHkHVikRdgxbN6hbatl.jpg
42136,52fe45efc3a36847f80e2fa5,Directing,0,148119,Director,Phillip Borsos,/fIwPoBbTvv9sXrqEPmclkjJCI57.jpg
48311,52fe475fc3a36847f813211f,Directing,2,19707,Director,Charles Band,/ulNdloEQNPhKrFOloAwW2R3m6DU.jpg
33364,5608275a925141290e0014ab,Production,2,30174,Producer,Pandro S. Berman,/pOB0fbkzzKPUs5w9wd7aeFjjpuI.jpg
19594,59144133925141572300b3fe,Production,2,12881,Producer,Gary Goldman,/3GPDphDxHIlT3D8GiMCKsf3X4Rj.jpg
20662,536a0d94c3a368124a007c5a,Costume & Make-Up,1,946,Costume Design,Janty Yates,/ixu9JLzHeHV8QrGXldMe4nxJ1ON.jpg
1613,52fe4305c3a36847f8034537,Directing,0,17268,Director,Ronny Yu,/uOCTwD8l6WDvo1kMAEvnF5pBnAH.jpg
23945,598db3559251417901011ec2,Production,2,1263,Casting,Lynn Stalmaster,/rhyzo2qgsGAXIpGTN5OabbZU95U.jpg
62363,5436882bc3a368113100260e,Writing,2,24530,Writer,René Goscinny,/nm4ZK0nE7eXvyaGBit4VQ3sdPij.jpg
11093,55be0c06c3a36865390044fc,Production,1,3965,Casting,Deborah Aquila,/7OBiqW30sXcW4f2xMds53L4JBN5.jpg
9664,52fe4518c3a36847f80bc261,Directing,2,57138,Director,Tony Bill,/u2bReGWYZYurA6OXIdF2VOdCX1z.jpg
37257,5749c99b925141347800227b,Camera,2,4308,Director of Photography,Russell Harlan,/yDYlBTYPEMARI8sKwPjnleqQvFL.jpg
9429,52fe44f6c3a36847f80b46df,Production,1,57434,Producer,Amy Heckerling,/c68tZT9Be1triBbKmSOKCS3dsBI.jpg
4147,5564f58d925141353a000022,Production,2,1297,Producer,Richard D. Zanuck,/uoPXQ29L8vlphMuojaBlmuwi1Mu.jpg
